entropy,file_size,num_strings,label
5.81,4014002,97,1
5.56,485672,139,1
2.52,3331170,430,0
3.56,328928,4446,0
3.93,1712210,945,0
3.48,2458185,3830,0
6.35,2720878,27,1
7.28,9313764,38,1
7.62,4036122,100,1
4.38,1441666,1280,0
6.65,5163909,166,1
4.11,3460758,537,0
3.08,2213343,176,0
7.44,9915097,37,1
3.53,4460224,3098,0
6.94,5552905,188,1
2.91,4874454,2244,0
4.34,1377630,2464,0
6.57,2621842,36,1
2.77,143132,4765,0
4.25,1852940,959,0
7.33,171707,144,1
6.97,7892821,195,1
4.29,1484970,3004,0
5.53,6742409,84,1
6.99,2166771,93,1
4.31,3509510,972,0
2.57,4271498,683,0
5.7,3622030,22,1
7.52,6597703,33,1
5.59,3591918,123,1
6.96,8241192,114,1
3.7,460100,1044,0
3.23,2927116,338,0
6.68,5549308,172,1
7.39,6276141,162,1
6.35,9463833,49,1
2.84,3580439,3490,0
4.08,2704966,3362,0
6.19,3917554,85,1
5.58,2201128,22,1
6.62,6082252,42,1
4.22,2684847,3757,0
4.05,1293411,1668,0
3.72,1479522,3198,0
6.96,3682098,130,1
4.26,775642,2128,0
2.55,3462769,822,0
7.74,8476622,105,1
7.74,2531145,25,1
6.31,4943609,98,1
6.6,9328776,191,1
3.18,3635661,3853,0
3.86,2447443,539,0
6.47,6825834,36,1
7.07,7637322,122,1
7.7,964962,149,1
4.12,2776665,2695,0
4.32,2372131,2016,0
6.2,2026116,36,1
6.87,3526675,117,1
3.21,200239,556,0
7.43,3690050,75,1
7.31,1554405,25,1
3.94,3875626,4724,0
4.25,3746377,964,0
5.79,4722334,122,1
7.4,6686182,115,1
4.01,438191,1724,0
7.6,8922862,165,1
3.85,960873,2928,0
5.51,785942,131,1
5.69,7526526,52,1
4.18,4239861,3872,0
6.64,9577395,151,1
4.19,2514051,4001,0
6.27,4950116,141,1
3.83,306219,2796,0
7.59,9888883,157,1
6.13,5283017,54,1
2.99,2488086,814,0
3.65,4735752,2547,0
4.26,4605024,4297,0
6.56,2184563,152,1
4.3,233736,3708,0
3.71,518839,3023,0
3.67,942305,1084,0
3.94,4886800,176,0
2.89,1599754,604,0
3.83,2163880,3444,0
2.56,109733,2527,0
7.98,6838282,59,1
7.81,3505237,80,1
4.44,1749759,3871,0
3.22,4563057,2976,0
5.55,2253233,129,1
4.06,3701794,539,0
4.5,2064295,4651,0
3.05,2004887,1918,0
7.95,9130562,29,1
3.34,4040907,4350,0
7.37,3913712,107,1
7.19,3669127,110,1
7.13,5745875,75,1
6.28,9481165,57,1
7.6,4349929,121,1
7.45,6398825,100,1
2.56,1180864,1540,0
2.99,1152648,3941,0
6.19,9155095,90,1
3.92,957948,4521,0
7.97,4929911,193,1
4.01,4969420,280,0
7.53,5390362,93,1
7.38,4336643,152,1
7.21,695912,133,1
6.52,380618,27,1
4.13,3677210,4083,0
3.77,4284249,1128,0
3.6,3736767,2817,0
3.78,3139455,2939,0
4.22,1889619,1603,0
7.78,7603632,179,1
2.68,1857838,257,0
6.83,3810725,68,1
4.3,4439884,3962,0
3.84,1098402,840,0
6.38,4575083,187,1
3.35,3355317,1016,0
6.73,8404968,27,1
2.89,1638845,1896,0
4.13,4900382,3198,0
3.51,62729,2802,0
7.29,8035458,104,1
3.09,3426055,904,0
6.1,6083224,25,1
2.72,1520994,1707,0
7.93,5394766,183,1
3.63,4566644,4925,0
7.28,738248,174,1
6.88,5568459,130,1
3.7,641610,2145,0
2.75,384368,3853,0
4.22,69519,1059,0
3.44,4562780,2909,0
5.56,5715777,62,1
2.85,3990641,3955,0
7.52,5330371,98,1
2.68,3527230,3454,0
3.75,3669744,3062,0
4.29,1973578,4325,0
5.94,6041160,170,1
7.46,4991045,138,1
2.87,4047179,2165,0
5.85,6133755,160,1
6.87,6496049,101,1
2.84,4766488,2914,0
2.86,2623187,435,0
2.99,918621,3627,0
5.7,2764585,146,1
4.25,93504,4727,0
3.07,2013653,856,0
5.6,3623667,72,1
3.26,245040,559,0
3.15,3964194,811,0
3.68,1082031,4029,0
7.25,3644321,172,1
4.23,2691138,2407,0
6.07,2892869,26,1
6.14,8866901,128,1
2.93,4642543,4047,0
3.62,2900222,4605,0
7.18,1332416,48,1
2.52,2998165,3507,0
5.94,805039,164,1
3.94,3406917,4541,0
6.21,1297050,156,1
7.23,2675109,164,1
7.78,2506252,47,1
3.1,3110759,1545,0
6.45,2021531,173,1
2.74,3907044,4619,0
6.44,7028929,160,1
7.0,2310078,25,1
7.11,1824129,145,1
6.63,1894059,145,1
7.8,3861651,130,1
3.32,230109,1043,0
7.25,2684218,41,1
4.48,439730,2562,0
6.07,1800018,52,1
7.81,9337790,126,1
4.43,4413824,1680,0
3.72,2142910,4105,0
3.32,4600198,3059,0
3.59,3192533,1179,0
7.69,911121,40,1
7.06,8554199,112,1
2.99,126987,190,0
7.37,580617,129,1
4.43,1808015,580,0
3.3,519058,2148,0
2.72,2330860,599,0
6.04,3950923,69,1
5.79,5393594,192,1
3.25,4798109,4069,0
2.61,2371346,3483,0
2.78,1417956,1832,0
6.62,6352813,104,1
4.38,2216286,4965,0
6.45,2060089,108,1
7.39,3310735,23,1
5.56,9096033,32,1
7.54,8710839,38,1
2.72,403299,2265,0
6.49,7590462,113,1
3.74,2062669,3113,0
3.1,2699994,3419,0
3.05,835222,4569,0
6.78,6955841,159,1
4.23,3095406,1647,0
4.39,3897931,3429,0
4.09,3898379,1982,0
3.75,3463913,4844,0
5.85,3922363,187,1
2.84,4095920,1913,0
5.89,2771266,28,1
3.29,2834037,1551,0
2.52,668761,1935,0
3.66,178388,2091,0
7.16,9470507,157,1
3.54,2470618,1126,0
2.86,3501712,1981,0
3.72,1384844,2495,0
4.28,537142,4384,0
4.03,565475,188,0
4.46,1769508,1084,0
6.16,4571043,26,1
3.28,1734739,1151,0
3.63,3054617,689,0
2.92,3151801,4520,0
5.9,4944878,59,1
4.14,4110718,2495,0
3.48,3058808,2992,0
3.22,2203301,793,0
7.58,8379856,131,1
7.63,7833638,119,1
7.3,9271799,35,1
4.33,420085,4224,0
3.37,4069840,3433,0
3.63,3289005,880,0
3.58,99417,2321,0
4.33,2030180,969,0
3.79,3258395,3058,0
4.12,354574,4098,0
7.04,3361110,176,1
2.77,2300462,101,0
3.71,3736603,4238,0
7.02,6237949,27,1
4.48,4156230,4700,0
7.04,5369557,82,1
3.91,3890157,571,0
7.86,4194888,176,1
2.5,3947290,2283,0
3.72,4817197,320,0
7.81,2872665,27,1
3.93,2267751,115,0
7.74,9733722,170,1
4.03,2746217,3314,0
3.01,1302763,1932,0
7.95,3472380,54,1
3.14,4249808,4271,0
3.67,2631955,541,0
4.19,2905076,4885,0
3.28,4868315,3824,0
6.32,9232784,152,1
6.54,635102,95,1
2.85,1630749,2439,0
4.19,4476872,1738,0
7.25,6347712,40,1
6.45,5778970,124,1
6.25,1556103,20,1
6.44,2191973,67,1
4.03,2464234,3795,0
3.86,123903,954,0
2.96,3297656,2245,0
3.71,1569695,1563,0
4.49,1075370,2166,0
7.83,4264949,133,1
3.11,3957502,480,0
3.04,3172274,1170,0
3.31,2194271,4492,0
7.16,7102285,152,1
7.24,6501353,170,1
6.97,1875704,89,1
3.62,1278630,4115,0
7.14,2774541,141,1
6.84,5496288,157,1
6.24,3923794,105,1
4.03,701665,3911,0
4.24,2613593,1869,0
3.3,3920325,4555,0
7.25,9476891,77,1
7.73,6918119,72,1
6.33,4948653,32,1
3.59,1546619,319,0
6.54,1521871,136,1
6.53,5159598,30,1
7.37,1051056,191,1
3.1,4653186,2093,0
5.64,1633554,60,1
4.02,4408596,4799,0
4.21,904372,2632,0
6.4,9320200,167,1
7.49,8562959,185,1
6.25,1533587,187,1
2.69,3450375,3367,0
2.99,898281,2503,0
7.35,7834744,141,1
3.4,3546893,2511,0
6.52,8931337,53,1
6.52,1819897,32,1
6.99,5466332,133,1
2.87,3549815,4348,0
2.91,2093044,3965,0
5.75,2021130,82,1
3.42,2207863,2210,0
3.33,101877,4870,0
2.77,2537722,1893,0
7.81,5806889,199,1
6.79,401870,181,1
4.01,1558784,4708,0
3.03,157496,4828,0
6.72,8597165,86,1
3.24,196090,1276,0
3.88,2170277,2441,0
3.61,2624597,4498,0
6.42,4387797,163,1
6.67,3825319,38,1
2.69,535769,1140,0
4.38,1151768,3502,0
4.16,3147090,1062,0
2.59,4262435,4436,0
7.93,9519829,64,1
4.06,3423259,1734,0
3.9,2968057,1944,0
6.89,2836753,121,1
6.84,7529695,136,1
7.68,481401,60,1
3.76,4313511,2307,0
7.1,9311712,65,1
3.72,779390,586,0
3.53,682568,437,0
5.88,8968630,106,1
6.98,4092460,88,1
3.88,4581523,863,0
7.31,994930,196,1
5.95,5489393,197,1
6.79,4755488,61,1
7.93,1969990,75,1
7.33,3254330,151,1
3.35,2362321,136,0
3.59,4949610,447,0
7.95,6970099,62,1
7.32,4642583,150,1
3.03,524065,2518,0
4.31,3685163,2882,0
6.36,9115916,175,1
6.93,3351139,116,1
3.37,4692805,4527,0
3.64,1147531,686,0
5.71,5429056,89,1
3.75,1882141,1995,0
4.0,2088827,2670,0
4.44,2879730,2075,0
6.67,2004210,175,1
3.35,1287099,1635,0
3.89,503112,2954,0
6.82,919788,181,1
3.89,632750,3074,0
4.39,1862507,1448,0
6.49,5868229,129,1
2.64,109692,2598,0
7.79,8694584,142,1
3.3,1141145,3102,0
6.94,4599427,109,1
5.63,2413917,125,1
7.57,1893020,157,1
4.27,1292488,4903,0
3.88,2823775,4775,0
6.58,1702153,142,1
2.63,4844881,1951,0
4.02,1325643,2564,0
6.13,2273853,172,1
4.47,4768642,4048,0
3.02,3402391,4875,0
7.8,869981,75,1
4.41,4843465,2162,0
3.45,2895723,1971,0
3.67,4251057,3183,0
3.08,4903980,4160,0
7.19,3384771,115,1
2.63,1932326,690,0
7.18,8320510,90,1
4.01,784592,333,0
3.9,2861824,3399,0
5.54,4826870,70,1
7.48,7182356,34,1
5.63,4695820,190,1
3.89,4642721,2770,0
6.89,3796139,57,1
3.4,4488160,2172,0
3.39,4104437,773,0
3.74,4292242,2340,0
3.12,3913430,4548,0
3.91,703513,2211,0
7.15,3361557,149,1
3.74,65058,3421,0
4.46,4485656,1327,0
6.51,8185726,35,1
3.6,266028,3755,0
3.9,2152531,3986,0
6.91,6238488,123,1
6.12,4301535,77,1
6.54,4591854,89,1
4.22,208776,910,0
3.94,4372075,808,0
3.68,4742828,4300,0
7.92,6358748,121,1
3.51,1518835,4523,0
4.31,967363,4030,0
5.8,4184143,77,1
7.39,2727207,121,1
3.33,4046655,3227,0
7.57,9802988,124,1
7.64,8648083,158,1
6.18,5746209,26,1
7.66,5833240,98,1
3.72,903507,4900,0
7.59,4260501,57,1
4.34,3719864,3925,0
3.84,4595013,1471,0
6.48,3554560,105,1
5.97,1195777,104,1
6.6,7719890,68,1
5.71,373024,50,1
6.11,6869881,78,1
6.59,8285920,168,1
3.44,2961223,1985,0
3.82,1694584,1820,0
6.45,5780804,147,1
6.14,6958939,76,1
5.84,8600691,37,1
5.88,8866235,95,1
4.19,2110049,4424,0
2.78,1750849,1992,0
5.51,4175828,190,1
2.55,1021646,3073,0
2.77,1022558,138,0
6.08,4424419,76,1
3.5,30047,3673,0
5.58,1175963,96,1
6.18,4432708,82,1
3.53,2723555,3572,0
6.47,7969398,195,1
5.55,429074,176,1
5.83,344025,83,1
5.71,5327404,62,1
6.61,2829811,151,1
7.58,8345340,69,1
5.85,8443055,92,1
2.62,2214295,2494,0
2.51,4710930,4874,0
3.03,3082701,3182,0
3.49,4460175,2333,0
6.39,2129254,62,1
2.67,2948282,4061,0
3.26,1346146,1905,0
5.58,440832,155,1
6.34,6456425,42,1
3.86,4787707,833,0
2.67,1282911,3921,0
7.31,3668107,196,1
3.02,2187047,4407,0
7.87,3142553,29,1
3.02,1722186,3173,0
3.55,591774,233,0
5.7,9271115,31,1
7.14,5612515,183,1
7.12,5538964,130,1
5.89,552215,59,1
5.81,654827,177,1
7.48,9267149,29,1
4.35,1051491,1893,0
7.4,5089650,195,1
6.22,3175499,64,1
4.26,1908927,1076,0
4.37,4397758,1242,0
3.42,1272577,3737,0
3.48,2709269,3434,0
3.79,667591,2986,0
3.84,1599440,4167,0
6.44,5313261,149,1
2.8,1816175,3454,0
6.31,7003908,129,1
3.18,1450989,3037,0
3.92,3655064,275,0
6.15,1940045,84,1
6.19,8807761,176,1
4.22,1968465,3385,0
2.55,3662248,2976,0
4.33,3474912,3851,0
6.96,9958400,44,1
4.12,4294835,307,0
3.32,4315528,3979,0
7.05,7844457,47,1
4.41,1268405,157,0
3.12,1686831,412,0
2.58,1225356,4134,0
6.93,8939705,154,1
7.55,3514228,37,1
5.75,2979723,67,1
4.41,3596381,1533,0
2.53,1628289,4455,0
5.98,9978623,193,1
2.81,1888180,1998,0
4.49,2567105,950,0
5.78,1283922,89,1
5.71,2709484,153,1
7.67,739369,122,1
6.91,9637277,36,1
3.85,4286143,1379,0
7.71,9969971,97,1
4.26,4759244,2772,0
7.89,3147002,56,1
5.55,2482615,197,1
3.57,3970110,1053,0
6.27,9679077,63,1
4.5,1268854,4477,0
3.5,436888,2718,0
5.95,1999344,163,1
3.68,4461714,3167,0
3.39,1830268,2176,0
5.7,9412901,140,1
7.28,4448294,127,1
6.54,1524351,34,1
7.61,2270345,183,1
4.37,2529720,4737,0
3.92,4367997,2442,0
7.48,2255626,77,1
3.64,441557,4199,0
3.52,1023092,3789,0
7.4,521820,130,1
3.42,967018,507,0
4.3,1170631,4539,0
4.48,3683688,1267,0
3.54,1754551,1203,0
7.02,6278005,136,1
7.16,5201161,111,1
3.39,1116608,667,0
2.98,2193435,3829,0
3.95,1317190,4219,0
4.08,2568432,528,0
7.75,4939047,38,1
7.14,7289780,193,1
7.78,5538674,39,1
2.76,2861467,3687,0
4.04,3197328,447,0
3.79,4955876,2167,0
6.99,2370673,137,1
2.76,555402,2296,0
4.37,1897823,1488,0
2.92,4824263,1673,0
6.63,3907325,34,1
3.68,4455537,3918,0
4.38,1782997,286,0
7.95,1668165,115,1
7.97,5602319,33,1
7.11,9962951,138,1
5.62,9580406,183,1
6.94,3599013,147,1
4.46,935477,3118,0
5.78,613042,59,1
7.4,163967,172,1
7.51,653621,137,1
6.44,5236866,43,1
6.97,5629053,122,1
4.36,4268058,3068,0
3.34,3230725,3195,0
7.61,6131278,187,1
5.92,684089,117,1
6.3,3260935,26,1
4.15,417408,755,0
3.37,1808745,785,0
5.57,9895676,73,1
3.02,713342,991,0
7.54,7260971,182,1
7.21,977638,165,1
7.22,2998422,175,1
4.4,1723427,2360,0
7.33,2381790,45,1
7.28,4578501,71,1
3.98,1870381,4048,0
3.41,2548263,4404,0
2.8,4469529,191,0
3.11,495828,4896,0
5.93,8634607,55,1
5.74,854937,54,1
7.09,5088780,24,1
3.83,2977557,3840,0
6.22,3873868,144,1
6.42,6003036,79,1
6.31,6331462,164,1
6.4,5088393,48,1
4.02,3165681,3113,0
2.85,1111275,531,0
7.26,5382384,110,1
6.56,4434284,165,1
5.62,3279819,29,1
2.74,631549,3050,0
5.94,7916823,56,1
3.4,3987213,362,0
6.79,4270567,42,1
6.54,1470545,41,1
3.07,1519354,951,0
3.09,3083851,3334,0
5.89,8859733,47,1
4.23,2301297,3728,0
3.82,4958009,1260,0
6.97,9832356,185,1
2.81,2910851,4310,0
3.39,1743398,3944,0
7.41,9157881,20,1
4.05,203605,448,0
3.67,150808,4768,0
3.03,1199196,178,0
3.11,368724,3364,0
6.4,6111840,185,1
4.47,4333267,1362,0
6.83,7314310,185,1
6.8,1873950,48,1
7.01,8218006,172,1
6.28,1315199,147,1
7.94,2765251,92,1
3.56,446056,4661,0
5.9,5826241,85,1
3.75,1339678,934,0
3.36,432930,1658,0
7.79,7254184,49,1
7.3,3524270,97,1
3.17,64550,1683,0
6.31,5034103,107,1
6.46,7334513,45,1
6.01,2785295,96,1
3.06,3528704,2795,0
7.02,695557,69,1
5.93,7720537,67,1
6.44,1913659,105,1
2.92,2408786,446,0
3.34,3072546,1572,0
2.69,4865891,3718,0
4.12,776941,2712,0
3.5,2799793,4888,0
4.39,723224,4251,0
2.71,891436,1196,0
3.76,2093682,2107,0
2.94,1679842,1952,0
3.97,2004138,743,0
6.42,6082973,166,1
3.05,2841279,3784,0
5.59,7534072,187,1
3.31,1704180,2006,0
3.42,2316033,1950,0
6.7,5206889,22,1
6.22,4666355,196,1
2.94,4283860,4002,0
6.8,3613871,78,1
7.96,239125,48,1
7.72,5146461,122,1
4.21,521178,2195,0
3.82,1703777,2512,0
2.95,2493904,4726,0
3.91,1021824,642,0
2.83,2253363,690,0
5.63,4184525,37,1
3.81,444564,1832,0
3.25,4828761,1460,0
6.01,6476383,158,1
7.21,1501501,105,1
7.05,4614469,26,1
4.0,800779,3171,0
6.89,3014771,156,1
3.38,68339,2344,0
6.42,2869838,177,1
4.02,2447610,3828,0
4.5,206506,760,0
7.73,2548804,72,1
2.77,2878005,3980,0
6.7,5904294,117,1
3.78,891809,2063,0
5.87,7669676,57,1
6.23,9870874,162,1
7.18,8994404,62,1
5.58,9110707,57,1
6.88,9588755,197,1
3.96,2718947,4908,0
3.02,438163,1102,0
7.15,8080419,100,1
4.03,4296514,3209,0
3.94,3064880,4410,0
3.84,2242523,3598,0
4.06,2049138,3372,0
2.82,1408011,1667,0
3.97,2716321,1446,0
7.15,9582339,145,1
3.02,386152,426,0
7.61,4074462,59,1
4.32,464434,2995,0
2.52,831390,1258,0
2.9,2815532,4796,0
3.07,3067423,635,0
4.05,4860280,1541,0
7.94,2239773,132,1
6.82,9540677,110,1
6.84,7957008,150,1
6.96,1250387,35,1
3.8,777455,1314,0
7.79,6916031,104,1
6.01,2644300,181,1
3.81,3288988,3157,0
5.71,2073851,127,1
4.47,3742860,3431,0
5.59,1098485,99,1
6.53,3407300,48,1
6.85,2904371,131,1
2.82,4148393,208,0
4.08,4930702,4090,0
7.53,6453726,63,1
4.31,3595866,2665,0
2.89,2220555,3652,0
5.76,1873544,156,1
3.95,3951396,3823,0
3.26,4842951,3343,0
6.95,5191911,160,1
6.0,6789972,51,1
4.09,4384122,3418,0
2.92,1820411,3787,0
6.63,6453761,49,1
6.01,100762,25,1
6.73,6794461,21,1
3.46,4131524,1573,0
5.54,2999067,100,1
3.08,2078249,4394,0
5.96,8511579,23,1
3.64,1644985,2077,0
3.57,513812,948,0
3.82,29716,4598,0
3.3,4700572,2788,0
5.98,407540,92,1
6.13,1332952,94,1
3.04,1269327,2810,0
6.39,1277510,103,1
5.9,8501551,28,1
7.61,6623607,182,1
6.55,4904043,102,1
2.88,79478,103,0
6.7,5248653,144,1
2.91,3577630,4256,0
5.83,4663478,113,1
5.89,7239897,95,1
4.36,2950036,856,0
2.84,4867088,4365,0
3.05,922659,1563,0
7.5,7325786,123,1
3.57,2845783,2862,0
7.12,2615357,71,1
7.8,7575709,187,1
6.99,9206447,58,1
5.9,3387109,117,1
3.34,4424134,301,0
2.88,1876426,1667,0
2.76,1930110,378,0
5.63,4850956,76,1
6.25,3779740,105,1
4.11,171351,1636,0
2.9,2944028,3029,0
6.01,1878421,32,1
3.13,665055,4328,0
2.65,31562,105,0
7.24,1636152,37,1
3.13,3309742,4425,0
3.48,990154,4099,0
5.77,2089783,84,1
6.86,4029421,139,1
2.82,2343654,3072,0
7.72,1113338,26,1
2.64,3434284,1169,0
4.44,1263065,4801,0
7.35,8003241,71,1
3.48,2710773,3836,0
4.13,2178973,3507,0
3.22,613819,976,0
5.53,1444107,188,1
4.25,38674,3115,0
5.77,7761507,97,1
3.3,4240726,857,0
3.64,2626491,2461,0
3.66,4374847,3111,0
6.97,4336881,170,1
3.61,4095167,1489,0
4.15,563127,2462,0
2.53,4391579,4126,0
7.33,8570366,194,1
3.72,1833751,3930,0
3.19,4228761,2289,0
3.81,3392296,2146,0
7.03,866463,126,1
3.18,2789933,1964,0
3.57,2442224,3846,0
6.38,3034285,83,1
5.72,7605033,115,1
6.9,682033,159,1
4.04,1397464,150,0
3.24,4397540,4337,0
4.44,3993599,4039,0
3.49,1446122,233,0
3.56,2412341,4542,0
3.1,4639918,2479,0
2.65,529623,169,0
7.99,6516192,30,1
2.67,3415071,994,0
6.47,5498983,139,1
7.86,9949328,152,1
3.45,662653,2228,0
6.44,8495399,85,1
3.38,3802093,766,0
7.07,120919,50,1
5.53,817599,69,1
4.2,2531046,1287,0
2.69,3354756,1410,0
5.73,3253474,136,1
6.61,2705826,128,1
3.03,4097227,4897,0
3.23,3356526,522,0
3.2,3390672,2064,0
3.13,4854125,1442,0
7.44,2334688,105,1
7.29,9574477,194,1
3.52,3053262,3990,0
6.36,9186060,45,1
7.63,2743002,47,1
6.35,2125244,136,1
4.5,4068574,398,0
2.51,777667,1187,0
6.54,1541491,98,1
7.75,6030703,159,1
3.38,2399553,495,0
2.8,4422512,3761,0
6.97,8401865,188,1
3.19,2122255,2977,0
4.37,2091708,2889,0
7.05,474918,146,1
6.07,4362909,123,1
3.05,3036426,861,0
5.67,3987081,118,1
6.21,5017544,193,1
2.82,4743880,2757,0
2.93,1840061,825,0
4.36,4041089,2624,0
4.06,2655507,349,0
7.03,1123468,66,1
6.94,1116918,108,1
7.67,827986,65,1
3.09,1616896,2580,0
7.71,6803106,52,1
6.13,3950945,199,1
3.81,4941220,3062,0
3.75,4878547,1891,0
3.42,2103602,652,0
7.66,7932632,199,1
2.64,1365554,2511,0
6.88,5834863,28,1
3.82,2060494,4994,0
6.2,471757,88,1
3.02,1582292,4953,0
4.07,1267862,1745,0
3.79,3019507,3364,0
6.41,1477240,136,1
4.23,875262,2788,0
3.32,1608077,1658,0
6.08,6375166,148,1
3.01,363108,2679,0
3.17,3799873,1155,0
7.0,9756126,152,1
5.82,6430952,23,1
6.87,9930397,116,1
2.72,1836039,1443,0
7.55,1566759,36,1
3.71,3421395,2167,0
4.09,3830282,4989,0
7.02,2085928,39,1
4.1,2833675,2010,0
7.35,6283812,169,1
3.83,140538,4944,0
4.15,3991011,1345,0
6.94,6525291,22,1
7.71,2830914,125,1
7.53,7671268,196,1
6.45,763330,120,1
2.58,473648,2925,0
7.92,8806370,82,1
3.53,2974479,2441,0
5.9,8641589,27,1
6.54,1077715,169,1
2.83,4958380,3306,0
6.6,9328269,124,1
7.29,6121013,120,1
3.67,4090921,3639,0
2.51,4664729,3675,0
3.75,3850286,187,0
3.68,2259626,4993,0
4.42,2966346,3593,0
7.16,8389983,41,1
7.27,7289998,59,1
3.09,609237,247,0
2.72,492907,4012,0
6.84,8372163,159,1
7.06,7180371,65,1
3.18,3044174,1437,0
6.73,6118074,88,1
6.12,5721415,61,1
4.27,1493342,2937,0
3.41,4255820,1196,0
6.5,1310430,94,1
3.64,1883468,1291,0
3.71,754556,1335,0
3.78,645597,2601,0
2.55,1723874,1722,0
7.63,7682443,76,1
3.41,276745,4670,0
4.05,120522,3138,0
5.6,7414319,86,1
2.56,267487,2129,0
3.58,141304,1832,0
4.26,3634432,137,0
3.09,265664,4984,0
7.4,3211133,63,1
6.52,317153,32,1
6.11,2775490,122,1
3.21,4328559,3281,0
7.31,2458817,26,1
3.47,1923015,2335,0
7.65,967419,57,1
6.64,2089529,64,1
3.43,3675200,2241,0
6.88,9464474,36,1
7.26,4430895,183,1
3.65,1308276,4246,0
2.6,3880875,408,0
6.54,2896540,21,1
3.01,1954786,2048,0
6.17,2172514,145,1
7.64,2767951,76,1
4.48,981146,1317,0
4.4,2640093,4635,0
4.08,4588175,4866,0
3.27,4498419,4461,0
6.05,4875564,39,1
7.23,2932740,158,1
6.68,6389159,27,1
7.97,5366743,67,1
2.53,4908183,3076,0
3.44,733512,4342,0
3.45,2317984,934,0
7.42,6849430,95,1
2.58,3143721,2609,0
2.63,3532182,2801,0
2.94,3035879,1233,0
6.83,8299997,150,1
2.6,2917894,1303,0
3.81,2482455,1648,0
7.01,1868939,136,1
2.8,1614108,184,0
3.83,2770007,170,0
6.69,597594,132,1
3.75,1712549,3764,0
5.71,8678114,115,1
3.26,3431921,654,0
3.02,3720924,285,0
2.89,668334,4834,0
3.61,1678386,3911,0
4.48,3380762,907,0
2.88,4840768,2998,0
7.94,5590030,37,1
2.74,2606403,4294,0
3.92,4744725,3697,0
7.72,6879367,77,1
7.83,5376671,194,1
3.29,3549764,1009,0
3.44,2813755,2339,0
2.72,2879104,1314,0
6.93,3425513,64,1
5.8,5544660,99,1
3.6,2153649,3744,0
2.52,4351916,2701,0
3.4,1809178,1591,0
5.71,8113646,130,1
3.55,4860101,1366,0
3.86,2263599,3098,0
6.42,666241,91,1
3.56,2051911,4764,0
7.79,6629039,127,1
3.96,990970,1064,0
4.43,318048,1888,0
7.06,403940,95,1
5.85,518443,51,1
5.58,9229877,54,1
6.13,907401,178,1
6.99,5148713,83,1
7.41,2851631,31,1
2.59,1710073,3009,0
5.78,6080593,24,1
5.94,5123970,153,1
3.91,825692,4554,0
2.96,779956,4181,0
6.03,3567766,44,1
3.55,1397856,341,0
2.65,1061424,941,0
2.69,4876379,3742,0
3.3,4757617,1170,0
4.07,4995638,3916,0
7.44,8889706,173,1
2.82,2345962,4539,0
2.95,2983339,1441,0
3.78,4461154,393,0
3.0,751132,4282,0
6.81,6827113,35,1
3.09,2426784,1295,0
6.37,2963744,59,1
3.01,1895604,1118,0
2.93,1785587,2304,0
4.03,498146,4053,0
6.77,3261492,72,1
6.46,7460934,158,1
6.71,2824183,105,1
3.73,177125,3649,0
3.88,4308206,923,0
7.83,999606,119,1
3.28,2273768,4847,0
3.91,1512780,588,0
3.61,4325710,3439,0
3.99,558026,1996,0
4.45,1852259,2124,0
6.44,6345845,99,1
3.19,3544598,1443,0
2.84,3193616,3608,0
2.55,1485711,4170,0
3.39,4108526,4945,0
5.67,3428236,79,1
3.44,4727837,3771,0
6.44,312863,94,1
3.56,4708192,339,0
4.0,3263379,3283,0
3.53,4233487,2321,0
7.87,7483521,197,1
7.57,368680,80,1
6.75,8946796,93,1
3.07,2067567,579,0
5.8,1509972,128,1
5.53,5563755,21,1
3.13,1303466,2396,0
2.87,4782242,4597,0
7.46,7319964,158,1
7.01,4260931,160,1
5.86,4620394,43,1
2.87,3903927,3383,0
2.55,16753,1948,0
7.58,7258039,179,1
6.05,8383615,183,1
2.64,1379838,3515,0
4.23,4299766,3430,0
5.87,8400722,186,1
4.05,3195758,3454,0
3.25,452223,2461,0
7.56,4449220,66,1
7.09,9320013,195,1
2.76,610052,4725,0
5.63,835978,29,1
5.62,5340515,35,1
2.5,362804,1837,0
7.36,8424161,40,1
3.73,4776672,389,0
5.9,2576614,45,1
7.52,4818377,123,1
7.17,6370754,160,1
2.98,1036503,288,0
7.59,4633326,44,1
2.53,712112,203,0
7.89,8178204,121,1
3.6,1215984,3414,0
2.54,2405114,2653,0
7.6,2435451,29,1
3.46,4862680,3599,0
7.74,5352581,169,1
4.26,3058855,4546,0
5.65,7909727,115,1
6.2,5210162,129,1
7.07,5076234,195,1
6.82,7003754,186,1
2.88,1879824,521,0
5.84,5757628,98,1
6.96,3418742,151,1
2.92,3563468,4226,0
3.99,4754978,3010,0
7.29,9216679,123,1
3.46,1436247,1860,0
3.86,1453151,4953,0
3.49,343129,1163,0
5.93,3629823,62,1
6.27,8845395,82,1
7.7,3572644,65,1
4.38,159203,400,0
2.97,495088,3459,0
3.1,4832121,1874,0
3.02,4055337,4681,0
7.81,3204438,77,1
2.75,4889734,3189,0
2.83,1882977,280,0
6.54,2980809,134,1
7.5,7932286,86,1
3.15,802409,4883,0
7.16,5907408,79,1
7.24,2925734,157,1
7.41,6191616,187,1
3.92,2072388,413,0
6.18,3389514,35,1
5.96,6311131,160,1
3.23,4686122,3994,0
3.15,4175774,1386,0
6.15,8609102,157,1
